,ID,Year_Birth,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,numberofkids,Age,x0_2n Cycle,x0_Basic,x0_Graduation,x0_Master,x0_PhD
1045,5985,1965.0,0,33168.0,13-10-2012,0,80.0,1.0,37.0,0.0,1.0,3.0,3.0,2.0,1.0,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,47.0,0.0,0.0,0.0,1.0,0.0
1046,4754,1966.0,1,33585.0,25-09-2013,91,30.0,11.0,33.0,13.0,6.0,29.0,1.0,2.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,47.0,0.0,0.0,0.0,1.0,0.0
1047,4002,1960.0,1,77037.0,13-10-2013,3,463.0,96.0,333.0,168.0,53.0,10.0,1.0,7.0,7.0,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,53.0,0.0,0.0,0.0,0.0,1.0
1048,8870,1984.0,1,35196.0,13-11-2012,68,75.0,12.0,141.0,43.0,39.0,187.0,6.0,6.0,1.0,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,28.0,0.0,0.0,1.0,0.0,0.0
1049,966,1966.0,1,44529.0,05-07-2013,98,538.0,13.0,91.0,17.0,6.0,26.0,6.0,6.0,2.0,11,5.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,1,47.0,0.0,0.0,1.0,0.0,0.0
1050,4767,1965.0,1,70924.0,07-04-2014,41,635.0,114.0,254.0,132.0,27.06294642857143,76.0,1.0,6.0,6.0,7,3.0,0.0,0.0,0.07276785714285715,0.0,0.0,0.0,3,11,0,0,49.0,1.0,0.0,0.0,0.0,0.0
1051,9725,1966.0,1,28764.0,05-06-2014,16,8.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2,8.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,2,48.0,0.0,0.0,0.0,0.0,1.0
1052,4475,1949.0,1,69098.0,16-02-2013,82,303.9357142857143,22.0,780.0,145.0,0.0,178.0,1.0,7.0,8.0,9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,64.0,0.0,0.0,0.0,0.0,1.0
1053,5740,1970.0,0,25959.0,14-02-2013,1,4.0,2.0,12.0,7.0,5.0,26.0,2.0,1.0,2.0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2,43.0,1.0,0.0,0.0,0.0,0.0
1054,5731,1983.0,1,27100.0,05-04-2013,64,12.0,0.0,13.0,2.0,0.0,10.0,1.0,1.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,30.0,0.0,0.0,0.0,1.0,0.0
1055,7290,1985.0,0,70596.0,05-10-2012,68,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,27.0,0.0,0.0,1.0,0.0,0.0
1056,3846,1974.0,1,42557.0,29-08-2012,98,192.0,5.0,53.0,0.0,5.0,15.0,4.0,6.0,1.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,38.0,0.0,0.0,1.0,0.0,0.0
1057,8104,1951.0,1,53312.0,09-08-2013,32,241.0,0.0,12.0,0.0,0.0,25.0,1.0,5.0,1.0,5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,62.0,0.0,0.0,0.0,0.0,1.0
1058,4507,1952.0,0,72228.0,27-11-2012,87,631.0,28.0,491.0,30.0,14.0,56.0,1.0,6.0,7.0,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,60.0,0.0,0.0,1.0,0.0,0.0
1059,11013,1987.0,1,67605.0,31-03-2013,84,336.0,28.0,282.0,184.0,54.0,54.0,1.0,2.0,8.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,26.0,0.0,0.0,1.0,0.0,0.0
1060,4491,1949.0,1,62845.0,01-10-2012,3,1099.0,0.0,45.0,0.0,0.0,34.0,2.325,3.0,4.0,10,8.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,2,63.0,0.0,0.0,0.0,1.0,0.0
1061,3759,1958.0,1,65196.0,25-07-2013,34,743.0,19.0,181.0,12.0,0.0,200.0,2.0,7.0,6.0,11,5.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,2,55.0,0.0,0.0,1.0,0.0,0.0
1062,1162,1987.0,0,42000.0,10-01-2013,23,124.0,83.0,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,26.0,0.0,0.0,0.0,0.0,1.0
1063,2055,1973.0,0,35860.0,19-05-2014,37,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2,5.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,2,41.0,0.0,0.0,0.0,0.0,1.0
1064,10766,1964.0,1,65526.0,11-04-2014,22,397.0,19.0,69.0,12.0,0.0,9.0,1.0,4.0,4.0,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,50.0,0.0,0.0,0.0,0.0,1.0
1065,4415,1961.0,1,16860.0,12-09-2012,19,10.0,4.0,4.0,3.0,3.0,14.0,3.0,1.0,1.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,51.0,0.0,0.0,1.0,0.0,0.0
1066,3005,1992.0,0,83528.0,01-05-2014,7,530.0,117.0,678.0,134.0,44.0,147.0,1.0,4.0,10.0,8,1.0,0.07276785714285715,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,1,0,22.0,0.0,0.0,1.0,0.0,0.0
1067,2223,1965.0,0,64176.0,03-08-2012,52,1215.0,33.0,249.0,64.0,116.0,149.0,8.0,8.0,9.0,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,47.0,1.0,0.0,0.0,0.0,0.0
1068,4817,1956.0,0,22304.0,04-08-2012,91,3.0,2.0,7.0,0.0,4.0,2.0,1.0,1.0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,56.0,0.0,0.0,1.0,0.0,0.0
1069,2875,1978.0,1,67023.0,04-03-2014,93,444.0,44.0,382.0,11.0,8.0,17.0,1.0,3.0,7.0,13,2.0,0.0,0.0,0.0,0.0,0.0,0.009375,3,11,0,0,36.0,0.0,0.0,1.0,0.0,0.0
1070,10536,1971.0,1,32892.0,25-05-2014,78,26.0,0.0,15.0,2.0,1.0,2.0,2.0,3.0,0.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,43.0,0.0,0.0,0.0,0.0,1.0
1071,11112,1966.0,1,70713.0,03-12-2012,23,736.0,114.0,279.0,82.0,76.0,190.0,6.0,5.0,6.0,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,46.0,0.0,0.0,1.0,0.0,0.0
1072,3807,1955.0,1,59925.0,30-11-2012,83,473.0,21.0,176.0,19.0,21.0,56.0,3.0,9.0,2.0,9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,57.0,0.0,0.0,1.0,0.0,0.0
1073,9197,1953.0,1,39722.0,24-02-2014,92,32.0,0.0,5.0,2.0,0.0,8.0,2.0,2.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,61.0,0.0,0.0,1.0,0.0,0.0
1074,10832,1958.0,1,46610.0,18-07-2013,4,288.0,10.0,30.0,4.0,10.0,125.0,1.0,6.0,1.0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,55.0,0.0,0.0,1.0,0.0,0.0
1075,6421,1961.0,1,88347.0,03-07-2013,32,1050.0,26.302232142857143,555.0,77.0,138.0,118.0,1.0,4.0,7.0,9,1.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,0,0,52.0,0.0,0.0,1.0,0.0,0.0
1076,4207,1981.0,1,87171.0,01-05-2013,27,1001.0,44.0,107.0,58.0,44.0,44.0,1.0,6.0,7.0,11,2.0,0.07276785714285715,0.0,0.07276785714285715,0.0,0.0,0.0,3,11,0,0,32.0,0.0,0.0,0.0,0.0,1.0
1077,577,1976.0,1,26907.0,20-08-2013,10,9.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,37.0,1.0,0.0,0.0,0.0,0.0
1078,10855,1968.0,0,50014.0,22-01-2014,9,234.0,14.0,77.0,19.0,10.0,42.0,2.0,4.0,1.0,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,46.0,0.0,0.0,0.0,1.0,0.0
1079,3081,1978.0,1,41014.0,22-04-2013,65,7.0,2.0,6.0,2.0,0.0,3.0,1.0,1.0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,35.0,0.0,0.0,0.0,0.0,1.0
1080,3535,1965.0,0,66294.0,17-03-2014,68,251.0,108.0,334.0,65.0,92.0,117.0,1.0,4.0,3.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,49.0,0.0,0.0,1.0,0.0,0.0
1081,247,1971.0,1,36715.0,17-11-2012,16,172.0,10.0,125.0,21.0,13.0,16.0,6.0,7.0,2.0,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,41.0,0.0,0.0,1.0,0.0,0.0
1082,8707,1956.0,1,79456.0,22-08-2012,12,565.0,42.0,548.0,64.0,83.0,99.0,1.0,5.0,6.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,56.0,0.0,0.0,1.0,0.0,0.0
1083,9523,1982.0,1,40479.0,17-08-2013,95,5.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,31.0,0.0,0.0,1.0,0.0,0.0
1084,6072,1970.0,0,75345.0,02-02-2013,16,918.0,57.0,842.0,99.0,38.0,133.0,1.0,5.0,8.0,6,3.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,1,0,43.0,0.0,0.0,0.0,1.0,0.0
1085,6295,1977.0,1,54233.0,04-02-2013,46,652.0,8.0,158.0,21.0,0.0,142.0,4.0,11.0,6.0,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,36.0,0.0,0.0,1.0,0.0,0.0
1086,10914,1970.0,0,24163.0,12-10-2013,3,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,43.0,0.0,0.0,1.0,0.0,0.0
1087,1509,1958.0,1,84460.0,04-01-2013,80,152.0,27.0,103.0,106.0,54.0,81.0,0.0,9.0,9.0,4,5.0,0.0,0.07455357142857143,0.07276785714285715,0.06428571428571428,0.013392857142857142,0.0,3,11,1,0,55.0,0.0,0.0,0.0,0.0,1.0
1088,5577,1983.0,1,43776.0,03-05-2014,77,8.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,0.0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,31.0,0.0,0.0,1.0,0.0,0.0
1089,7348,1958.0,0,71691.0,17-03-2014,0,336.0,130.0,411.0,37.52544642857143,32.0,43.0,1.0,4.0,7.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,56.0,0.0,0.0,0.0,0.0,1.0
1090,1127,1973.0,1,85844.0,29-05-2014,62,938.0,19.0,843.0,25.0,95.0,38.0,1.0,6.0,6.0,7,2.0,0.0,0.0,0.07276785714285715,0.0,0.0,0.0,3,11,0,0,41.0,0.0,0.0,0.0,0.0,1.0
1091,1833,1974.0,0,39190.0,26-04-2014,91,68.0,8.0,18.0,19.0,8.0,12.0,2.0,2.0,1.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,40.0,0.0,0.0,0.0,0.0,1.0
1092,4944,1959.0,1,71367.0,23-08-2013,24,227.0,23.0,389.0,42.0,21.0,75.0,1.0,4.0,5.0,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,54.0,0.0,0.0,1.0,0.0,0.0
1093,9080,1972.0,0,38578.0,22-06-2013,2,38.0,4.0,22.0,3.0,3.0,3.0,3.0,3.0,0.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,41.0,0.0,0.0,0.0,0.0,1.0
1094,6466,1965.0,1,57236.0,12-03-2014,22,105.0,0.0,9.0,2.0,1.0,4.0,3.0,2.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,49.0,0.0,0.0,0.0,0.0,1.0
1095,9964,1979.0,0,61825.0,07-08-2013,56,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,0.0,0.0,1.0,0.0,0.0
1096,4790,1958.0,0,79803.0,02-06-2014,54,574.0,8.0,216.0,21.0,16.0,33.0,1.0,4.0,3.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,56.0,0.0,0.0,1.0,0.0,0.0
1097,10245,1986.0,0,80910.0,31-10-2012,71,160.0,80.0,369.0,67.0,39.0,41.0,1.0,3.0,3.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,26.0,1.0,0.0,0.0,0.0,0.0
1098,1109,1982.0,1,27590.0,23-04-2013,38,6.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,31.0,0.0,0.0,0.0,1.0,0.0
1099,6001,1979.0,1,56775.0,02-01-2013,62,614.0,35.0,160.0,58.0,35.0,35.0,2.0,5.0,8.0,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,0.0,0.0,1.0,0.0,0.0
1100,5538,1975.0,0,83829.0,08-10-2013,78,897.0,26.302232142857143,430.0,186.0,27.06294642857143,27.0,0.0,4.0,7.0,6,1.0,0.07276785714285715,0.0,0.07276785714285715,0.06428571428571428,0.0,0.0,3,11,1,0,38.0,0.0,0.0,1.0,0.0,0.0
1101,10552,1979.0,1,54210.0,20-05-2013,18,70.0,54.0,109.0,80.0,9.0,45.0,2.0,4.0,1.0,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,1.0,0.0,0.0,0.0,0.0
1102,1545,1986.0,1,38508.0,02-08-2013,95,120.0,19.0,206.0,25.0,19.0,54.0,6.0,7.0,2.0,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,27.0,0.0,0.0,1.0,0.0,0.0
1103,7409,1970.0,1,53187.0,26-10-2013,66,211.0,2.0,30.0,7.0,7.0,10.0,2.0,4.0,1.0,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,43.0,0.0,0.0,1.0,0.0,0.0
1104,4444,1972.0,1,30023.0,24-03-2014,28,11.0,0.0,16.0,7.0,6.0,21.0,1.0,2.0,0.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,42.0,0.0,0.0,1.0,0.0,0.0
1105,146,1960.0,0,76045.0,15-11-2013,78,760.0,53.0,400.0,17.0,93.0,0.0,1.0,4.0,5.0,11,2.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,0,0,53.0,0.0,0.0,0.0,0.0,1.0
1106,6271,1952.0,1,50870.0,19-06-2014,13,53.0,0.0,8.0,0.0,0.0,2.0,1.0,2.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,62.0,0.0,0.0,0.0,0.0,1.0
1107,10065,1970.0,1,15315.0,03-08-2013,27,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,43.0,1.0,0.0,0.0,0.0,0.0
1108,4741,1974.0,1,65463.0,30-01-2014,17,391.0,32.0,70.0,21.0,32.0,16.0,2.0,6.0,2.0,9,5.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,1,40.0,1.0,0.0,0.0,0.0,0.0
1109,246,1965.0,1,66480.0,31-05-2014,71,199.0,9.0,57.0,20.0,21.0,6.0,7.0,4.0,1.0,7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,49.0,0.0,0.0,1.0,0.0,0.0
1110,375,1954.0,0,76773.0,25-02-2013,79,516.0,56.0,449.0,86.0,33.0,16.0,1.0,2.0,2.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,59.0,0.0,0.0,1.0,0.0,0.0
1111,1524,1983.0,0,81698.0,01-03-2013,1,709.0,45.0,115.0,30.0,27.06294642857143,45.0,1.0,8.0,2.0,5,5.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,1,0,30.0,1.0,0.0,0.0,0.0,0.0
1112,10022,1973.0,0,54466.0,09-02-2014,78,12.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,41.0,0.0,0.0,0.0,0.0,1.0
1113,7451,1960.0,0,98777.0,17-02-2014,23,1000.0,19.0,711.0,125.0,115.0,38.0,0.0,4.0,6.0,9,1.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,0,54.0,0.0,0.0,0.0,1.0,0.0
1114,11010,1984.0,0,16269.0,30-08-2013,75,19.0,3.0,18.0,3.0,1.0,0.0,3.0,3.0,0.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,29.0,0.0,0.0,0.0,0.0,1.0
1115,4356,1971.0,1,71819.0,28-08-2013,70,1224.0,28.0,140.0,0.0,14.0,168.0,3.0,3.0,3.0,5,6.0,0.0,0.07455357142857143,0.07276785714285715,0.0,0.0,0.0,3,11,0,1,42.0,0.0,0.0,1.0,0.0,0.0
1116,3885,1983.0,1,33569.0,16-10-2013,10,16.0,2.0,18.0,3.0,0.0,24.0,1.0,1.0,1.0,2,8.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,1,1,30.0,0.0,0.0,0.0,0.0,1.0
1117,1175,1983.0,1,36262.0,20-09-2013,24,88.0,39.0,54.0,64.0,28.0,153.0,1.0,3.0,5.0,3,6.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,1,0,30.0,0.0,0.0,0.0,1.0,0.0
1118,880,1966.0,1,22634.0,16-01-2013,47,2.0,23.0,11.0,8.0,6.0,46.0,1.0,2.0,1.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,47.0,0.0,1.0,0.0,0.0,0.0
1119,2320,1978.0,1,47025.0,12-09-2013,98,508.0,11.0,59.0,23.0,5.0,29.0,5.0,11.0,1.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,35.0,1.0,0.0,0.0,0.0,0.0
1120,850,1968.0,0,70566.0,06-10-2013,4,381.0,28.0,215.0,84.0,28.0,21.0,2.0,6.0,5.0,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,45.0,0.0,0.0,1.0,0.0,0.0
1121,4713,1979.0,1,31605.0,22-11-2012,15,74.0,0.0,42.0,2.0,1.0,6.0,2.0,2.0,1.0,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,33.0,0.0,0.0,0.0,0.0,1.0
1122,675,1973.0,0,52034.0,17-05-2013,67,146.0,0.0,93.0,7.0,13.0,73.0,5.0,4.0,2.0,5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,40.0,0.0,0.0,0.0,1.0,0.0
1123,5025,1979.0,0,48526.0,24-12-2013,32,23.0,17.0,23.0,43.0,20.0,9.0,1.0,2.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,0.0,0.0,1.0,0.0,0.0
1124,2308,1954.0,1,46734.0,18-11-2012,40,110.0,5.0,137.0,26.0,23.0,29.0,2.0,6.0,1.0,5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,58.0,0.0,0.0,1.0,0.0,0.0
1125,5995,1962.0,0,39552.0,18-12-2012,54,165.0,3.0,147.0,4.0,24.0,41.0,7.0,6.0,2.0,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2,50.0,0.0,0.0,1.0,0.0,0.0
1126,6749,1966.0,0,86358.0,08-08-2012,78,957.0,47.0,494.0,82.0,47.0,95.0,4.0,5.0,3.0,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,46.0,0.0,0.0,1.0,0.0,0.0
1127,1010,1977.0,1,46931.0,24-04-2014,94,41.0,0.0,17.0,3.0,1.0,16.0,2.0,1.0,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,3,37.0,0.0,0.0,1.0,0.0,0.0
1128,8977,1985.0,0,16581.0,12-01-2013,51,1.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,28.0,0.0,1.0,0.0,0.0,0.0
1129,4756,1952.0,0,63998.0,20-12-2013,42,176.0,29.0,818.0,0.0,33.0,112.0,1.0,7.0,6.0,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,61.0,1.0,0.0,0.0,0.0,0.0
1130,3412,1951.0,1,67381.0,15-01-2013,67,815.0,8.0,53.0,11.0,0.0,70.0,4.0,2.0,2.0,9,7.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,1,62.0,0.0,0.0,0.0,1.0,0.0
1131,606,1967.0,0,25930.0,10-10-2013,87,6.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,46.0,0.0,0.0,1.0,0.0,0.0
1132,5961,1978.0,1,42693.0,07-06-2014,29,8.0,4.0,20.0,6.0,3.0,16.0,1.0,1.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,36.0,0.0,0.0,1.0,0.0,0.0
1133,2975,1976.0,1,85606.0,12-11-2012,89,717.0,42.0,166.95,37.52544642857143,30.0,84.0,2.0,6.0,7.0,9,3.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,0,1,36.0,0.0,0.0,1.0,0.0,0.0
1134,2894,1985.0,0,72903.0,29-10-2013,74,1067.0,138.0,750.0,0.0,19.0,39.0,1.0,7.0,5.0,8,4.0,0.0,0.07455357142857143,0.07276785714285715,0.06428571428571428,0.0,0.0,3,11,1,0,28.0,0.0,0.0,1.0,0.0,0.0
1135,7613,1974.0,1,49669.0,24-05-2014,97,166.0,5.0,107.0,11.0,8.0,29.0,2.0,5.0,1.0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,40.0,1.0,0.0,0.0,0.0,0.0
1136,10542,1968.0,1,36778.0,05-08-2012,63,29.0,4.0,34.0,2.0,4.0,4.0,3.0,3.0,0.0,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,44.0,0.0,0.0,0.0,0.0,1.0
1137,8015,1962.0,0,85696.0,03-05-2013,88,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,51.0,0.0,0.0,0.0,0.0,1.0
1138,10617,1989.0,0,10979.0,22-05-2014,34,8.0,4.0,10.0,2.0,2.0,4.0,2.0,3.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,25.0,0.0,0.0,0.0,1.0,0.0
1139,11166,1961.0,1,49678.0,02-02-2013,81,229.0,5.0,56.0,3.0,2.0,20.0,2.0,6.0,2.0,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,52.0,0.0,0.0,1.0,0.0,0.0
1140,849,1953.0,1,56129.0,20-06-2013,65,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,60.0,0.0,0.0,0.0,1.0,0.0
1141,523,1989.0,1,37155.0,31-01-2013,51,23.0,0.0,26.0,7.0,15.0,3.0,1.0,2.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,24.0,0.0,0.0,1.0,0.0,0.0
1142,4066,1978.0,0,21282.0,11-05-2014,76,1.0,5.0,8.0,4.0,8.0,20.0,2.0,2.0,1.0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,36.0,1.0,0.0,0.0,0.0,0.0
1143,8414,1962.0,0,33419.0,17-08-2013,76,56.0,0.0,12.0,0.0,0.0,18.0,2.0,2.0,0.0,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,51.0,0.0,0.0,0.0,0.0,1.0
1144,819,1945.0,0,63285.0,05-11-2013,84,508.0,124.0,249.0,50.0,38.0,134.0,1.0,6.0,5.0,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,68.0,0.0,0.0,1.0,0.0,0.0
1145,4961,1974.0,1,21255.0,21-01-2014,56,29.0,0.0,25.0,2.0,2.0,3.0,4.0,2.0,1.0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,40.0,0.0,0.0,0.0,1.0,0.0
1146,749,1981.0,1,42162.0,19-11-2013,31,46.0,7.0,59.0,2.0,4.0,27.0,2.0,3.0,1.0,3,6.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,1,1,32.0,0.0,0.0,1.0,0.0,0.0
1147,5430,1956.0,1,54450.0,14-09-2012,0,454.0,0.0,171.0,8.0,19.0,32.0,2.325,9.0,2.0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,56.0,0.0,0.0,1.0,0.0,0.0
1148,7755,1954.0,1,57744.0,12-11-2013,91,350.0,3.0,39.0,0.0,0.0,19.0,2.0,9.0,1.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,59.0,0.0,0.0,0.0,0.0,1.0
1149,10525,1986.0,0,26576.0,13-10-2012,40,10.0,0.0,8.0,0.0,0.0,9.0,1.0,1.0,0.0,2,9.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,1,1,26.0,0.0,0.0,1.0,0.0,0.0
1150,1453,1943.0,0,57513.0,06-07-2013,59,735.0,40.0,183.0,52.0,20.0,30.0,2.0,9.0,3.0,13,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,70.0,0.0,0.0,0.0,0.0,1.0
1151,8310,1964.0,1,68142.0,29-08-2012,96,897.0,126.0,196.0,91.0,112.0,37.0,3.0,10.0,4.0,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,48.0,0.0,0.0,1.0,0.0,0.0
1152,10710,1979.0,1,7500.0,29-08-2012,61,5.0,2.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,33.0,0.0,0.0,1.0,0.0,0.0
