,ID,Year_Birth,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,maritalstatus,numberofkids,Age,ValidCustomer,amountspent,x0_2n Cycle,x0_Basic,x0_Graduation,x0_Master,x0_PhD,MostSpntOn
1238,6918,1989,1,28691.0,04-07-2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,1,24,no,34,0.0,0.0,1.0,0.0,0.0,Meat
1239,286,1952,0,44213.0,29-11-2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,0,2,61,no,152,0.0,0.0,1.0,0.0,0.0,Wine
1240,11086,1984,0,25707.0,18-01-2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,1,30,no,21,0.0,1.0,0.0,0.0,0.0,Fruits
1241,1921,1967,1,59062.0,03-10-2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,1,3,46,no,71,0.0,0.0,0.0,0.0,1.0,Wine
1242,4138,1962,0,76624.0,24-05-2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,0,1,52,yes,899,0.0,0.0,1.0,0.0,0.0,Wine
1243,7718,1947,1,66000.0,20-04-2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,1,0,67,yes,711,0.0,0.0,0.0,1.0,0.0,Meat
1244,1291,1978,1,27683.0,04-08-2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,1,1,34,no,351,0.0,0.0,0.0,0.0,1.0,Wine
1245,6862,1971,0,1730.0,18-05-2014,65,1,1,3,1,1,1,2,0,0,0,5,0,0,0,0,0,0,3,11,0,0,0,43,no,8,0.0,0.0,1.0,0.0,0.0,Meat
1246,4136,1992,0,7500.0,03-12-2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,0,1,20,no,119,0.0,1.0,0.0,0.0,0.0,Gold
1247,803,1968,1,40521.0,05-04-2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,1,2,45,no,21,0.0,0.0,1.0,0.0,0.0,Wine
1248,4298,1973,1,20427.0,24-03-2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,1,41,no,10,0.0,0.0,0.0,0.0,1.0,Wine
1249,10833,1975,1,65106.0,24-05-2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,1,1,39,yes,973,0.0,0.0,1.0,0.0,0.0,Wine
1250,9606,1965,1,69969.0,27-08-2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,1,0,48,yes,1536,0.0,0.0,0.0,0.0,1.0,Wine
1251,8534,1952,1,67433.0,16-07-2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,1,2,61,yes,992,0.0,0.0,1.0,0.0,0.0,Wine
1252,5153,1967,1,77766.0,22-02-2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,1,1,46,yes,1529,0.0,0.0,0.0,0.0,1.0,Wine
1253,961,1972,1,74716.0,12-09-2013,92,133,27,421,13,27,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,1,1,41,yes,860,0.0,0.0,1.0,0.0,0.0,Meat
1254,5011,1963,0,68118.0,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,0,1,50,yes,928,0.0,0.0,1.0,0.0,0.0,Wine
1255,6653,1970,1,55158.0,30-07-2012,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,1,2,42,no,418,0.0,0.0,0.0,0.0,1.0,Wine
1256,9094,1955,1,62972.0,03-08-2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,1,1,57,no,587,1.0,0.0,0.0,0.0,0.0,Wine
1257,810,1975,1,74190.0,12-05-2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,1,1,39,yes,641,0.0,0.0,1.0,0.0,0.0,Fish
1258,5493,1976,1,39356.0,19-03-2014,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,1,2,38,no,23,0.0,0.0,1.0,0.0,0.0,Wine
1259,2147,1969,1,76653.0,16-08-2013,91,736,63,166,37,27,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,1,0,44,yes,2279,0.0,0.0,1.0,0.0,0.0,Wine
1260,5107,1973,0,35860.0,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,0,2,41,no,49,0.0,0.0,0.0,0.0,1.0,Gold
1261,3979,1983,0,90687.0,22-05-2013,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,0,0,30,yes,1779,0.0,0.0,0.0,0.0,1.0,Wine
1262,6049,1982,1,73450.0,05-12-2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,1,0,31,yes,1804,0.0,0.0,0.0,1.0,0.0,Wine
1263,8147,1960,1,31454.0,06-07-2013,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,1,2,53,no,48,0.0,0.0,1.0,0.0,0.0,Wine
1264,1857,1952,0,47139.0,06-03-2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,0,2,62,no,83,0.0,0.0,1.0,0.0,0.0,Wine
1265,3910,1975,0,83829.0,08-10-2013,78,897,26,430,186,27,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,0,0,38,yes,1862,0.0,0.0,1.0,0.0,0.0,Wine
1266,5207,1963,1,53378.0,24-09-2012,41,489,6,152,8,6,132,2,9,4,6,8,0,0,0,0,0,0,3,11,1,1,2,49,yes,793,0.0,0.0,0.0,0.0,1.0,Wine
1267,11114,1970,1,19656.0,08-02-2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,1,1,43,no,84,0.0,0.0,1.0,0.0,0.0,Gold
1268,5429,1948,1,45579.0,20-08-2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,1,1,65,no,183,0.0,0.0,0.0,0.0,1.0,Wine
1269,9400,1958,0,85485.0,21-06-2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,0,0,56,yes,1383,1.0,0.0,0.0,0.0,0.0,Wine
1270,1740,1944,1,55956.0,07-04-2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,1,0,70,yes,999,0.0,0.0,1.0,0.0,0.0,Wine
1271,7488,1963,0,64191.0,22-01-2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,0,1,50,yes,825,0.0,0.0,0.0,1.0,0.0,Wine
1272,195,1972,0,38808.0,26-08-2012,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,0,1,40,no,246,0.0,0.0,1.0,0.0,0.0,Wine
1273,635,1966,1,57183.0,19-03-2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,1,2,47,yes,610,0.0,0.0,0.0,1.0,0.0,Wine
1274,7527,1968,0,23748.0,21-11-2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,0,1,44,no,76,0.0,0.0,0.0,1.0,0.0,Meat
1275,10319,1971,1,66303.0,26-02-2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,1,1,42,yes,1286,0.0,0.0,1.0,0.0,0.0,Wine
1276,2296,1975,1,37368.0,16-12-2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,1,1,38,no,30,0.0,0.0,0.0,1.0,0.0,Meat
1277,10637,1964,1,40800.0,01-01-2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,1,3,49,no,99,0.0,0.0,1.0,0.0,0.0,sweet
1278,2931,1978,0,71847.0,21-09-2012,95,737,21,106,55,63,44,0,6,7,9,3,0,0,0,1,0,0,3,11,0,0,0,34,yes,1192,0.0,0.0,1.0,0.0,0.0,Wine
1279,907,1975,1,46149.0,29-11-2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,1,1,38,no,362,0.0,0.0,1.0,0.0,0.0,Wine
1280,3698,1983,1,78687.0,09-08-2012,13,817,26,687,145,55,44,1,4,6,8,2,0,0,1,0,0,0,3,11,1,1,0,29,yes,2130,0.0,0.0,1.0,0.0,0.0,Wine
1281,9516,1971,0,49118.0,18-08-2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,0,0,41,yes,1229,1.0,0.0,0.0,0.0,0.0,Wine
1282,679,1957,1,37633.0,20-09-2012,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,1,2,55,no,38,0.0,0.0,0.0,0.0,1.0,Meat
1283,7384,1951,1,39767.0,21-07-2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,1,0,62,no,485,0.0,0.0,0.0,1.0,0.0,Meat
1284,5043,1951,1,26997.0,05-11-2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,1,0,61,no,434,0.0,1.0,0.0,0.0,0.0,Gold
1285,5267,1970,0,33986.0,14-03-2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,1,43,no,44,0.0,0.0,1.0,0.0,0.0,Meat
1286,339,1972,1,57091.0,23-11-2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,1,1,40,no,496,0.0,0.0,0.0,0.0,1.0,Wine
1287,2516,1969,1,46831.0,08-06-2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,1,2,44,no,78,1.0,0.0,0.0,0.0,0.0,Gold
1288,9010,1972,1,83151.0,10-02-2013,80,968,26,842,137,42,44,1,5,7,10,2,1,0,1,1,0,0,3,11,1,1,0,41,yes,2346,0.0,0.0,0.0,1.0,0.0,Wine
1289,378,1971,1,52531.0,30-12-2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,1,0,41,yes,794,0.0,0.0,1.0,0.0,0.0,Wine
1290,4808,1956,1,15759.0,05-09-2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,0,57,no,17,0.0,0.0,1.0,0.0,0.0,Fish
1291,5068,1971,0,22804.0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,0,1,42,no,26,0.0,0.0,1.0,0.0,0.0,Wine
1292,7628,1973,1,43050.0,18-03-2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,1,1,41,no,76,1.0,0.0,0.0,0.0,0.0,Wine
1293,7128,1977,0,42997.0,07-12-2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,2,36,no,15,0.0,0.0,0.0,0.0,1.0,Meat
1294,2811,1963,0,48918.0,12-04-2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,0,2,51,no,62,0.0,0.0,0.0,0.0,1.0,Wine
1295,3551,1954,1,60033.0,29-03-2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,1,1,60,no,198,0.0,0.0,0.0,1.0,0.0,Wine
1296,1663,1978,1,34043.0,25-10-2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,1,1,35,no,49,0.0,0.0,0.0,0.0,1.0,Wine
1297,5543,1966,1,57811.0,24-06-2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,1,1,47,yes,802,0.0,0.0,1.0,0.0,0.0,Wine
1298,1577,1946,1,78569.0,19-02-2014,14,558,79,622,37,27,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,1,0,68,yes,1736,0.0,0.0,1.0,0.0,0.0,Meat
1299,10641,1978,0,7500.0,27-12-2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,0,2,34,no,57,0.0,0.0,1.0,0.0,0.0,Gold
1300,5336,1971,1,52247.0,04-06-2013,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,1,1,42,no,59,0.0,0.0,0.0,1.0,0.0,Wine
1301,6024,1953,1,94384.0,04-03-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,1,0,60,yes,2302,0.0,0.0,1.0,0.0,0.0,Wine
1302,1878,1985,1,23148.0,18-02-2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,0,29,no,37,1.0,0.0,0.0,0.0,0.0,Gold
1303,3099,1970,0,44267.0,25-02-2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,0,2,43,no,310,0.0,0.0,1.0,0.0,0.0,Wine
1304,6055,1979,1,71626.0,01-11-2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,1,0,33,yes,1305,0.0,0.0,1.0,0.0,0.0,Wine
1305,5841,1966,1,60894.0,28-06-2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,1,1,47,yes,832,0.0,0.0,1.0,0.0,0.0,Wine
1306,3972,1976,1,50200.0,03-04-2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,1,2,37,no,401,0.0,0.0,1.0,0.0,0.0,Wine
1307,4394,1965,1,81051.0,23-05-2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,1,0,49,yes,1501,0.0,0.0,0.0,0.0,1.0,Wine
1308,5758,1982,1,65169.0,14-01-2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,1,0,32,yes,1189,0.0,0.0,1.0,0.0,0.0,Wine
1309,6658,1972,1,59868.0,22-07-2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,1,1,41,yes,1194,0.0,0.0,1.0,0.0,0.0,Wine
1310,4603,1960,1,65695.0,31-01-2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,1,1,54,yes,656,0.0,0.0,0.0,0.0,1.0,Wine
1311,8427,1956,0,64857.0,23-11-2012,78,556,14,717,37,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,0,0,56,yes,1540,0.0,0.0,0.0,1.0,0.0,Meat
1312,10260,1965,1,45143.0,26-08-2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,1,1,48,no,311,0.0,0.0,0.0,1.0,0.0,Wine
1313,7143,1955,1,74805.0,06-11-2013,14,209,26,209,41,27,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,1,1,58,yes,820,1.0,0.0,0.0,0.0,0.0,Wine
1314,8789,1989,1,59060.0,11-01-2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,1,1,25,no,274,1.0,0.0,0.0,0.0,0.0,Meat
1315,6197,1962,0,27238.0,20-04-2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,0,2,51,no,57,0.0,0.0,0.0,0.0,1.0,Wine
1316,4554,1965,1,47009.0,01-10-2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,1,1,48,no,448,0.0,0.0,1.0,0.0,0.0,Wine
1317,4937,1973,1,46094.0,10-06-2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,2,41,no,44,1.0,0.0,0.0,0.0,0.0,Meat
1318,1920,1972,1,40321.0,29-07-2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,1,2,41,no,102,0.0,0.0,1.0,0.0,0.0,Wine
1319,8749,1984,1,37235.0,01-02-2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,1,1,30,no,61,0.0,0.0,1.0,0.0,0.0,Wine
1320,1650,1960,1,81843.0,22-04-2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,1,0,53,yes,1643,0.0,0.0,0.0,1.0,0.0,Wine
1321,10377,1958,1,46692.0,06-06-2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,1,1,55,no,397,0.0,0.0,0.0,1.0,0.0,Wine
1322,9206,1968,1,77382.0,07-01-2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,1,1,46,yes,1121,0.0,0.0,1.0,0.0,0.0,Wine
1323,10971,1977,0,37774.0,03-09-2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,0,2,35,no,473,0.0,0.0,1.0,0.0,0.0,Gold
1324,6398,1974,1,18393.0,29-03-2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,1,1,40,no,50,0.0,1.0,0.0,0.0,0.0,Fish
1325,9212,1962,1,72828.0,14-02-2013,17,1205,0,235,19,14,44,6,6,3,13,7,0,0,0,0,0,0,3,11,0,1,1,51,yes,1678,0.0,0.0,0.0,1.0,0.0,Wine
1326,7937,1982,1,24711.0,18-04-2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,1,0,32,no,58,0.0,0.0,1.0,0.0,0.0,Meat
1327,839,1975,1,45503.0,25-09-2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,1,1,38,no,170,0.0,0.0,0.0,0.0,1.0,Wine
1328,4246,1982,0,6560.0,12-12-2013,2,67,11,26,4,3,44,0,1,0,1,5,0,0,0,0,0,0,3,11,0,0,0,31,no,373,0.0,0.0,0.0,1.0,0.0,Wine
1329,158,1945,1,71604.0,17-11-2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,1,0,68,yes,1196,0.0,0.0,0.0,0.0,1.0,Meat
1330,4832,1979,1,27244.0,07-03-2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,1,1,35,no,101,0.0,0.0,1.0,0.0,0.0,Gold
1331,5621,1969,1,48752.0,12-12-2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,1,2,43,no,316,0.0,0.0,1.0,0.0,0.0,Meat
1332,1945,1962,1,71434.0,18-09-2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,1,1,51,yes,1400,0.0,0.0,1.0,0.0,0.0,Wine
1333,5147,1948,0,90842.0,29-07-2013,57,774,70,118,182,27,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,0,0,65,yes,1424,0.0,0.0,1.0,0.0,0.0,Wine
1334,2535,1978,1,88097.0,18-08-2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,1,1,34,yes,844,0.0,0.0,0.0,1.0,0.0,Meat
1335,11039,1975,1,51948.0,17-09-2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,1,1,38,no,311,0.0,0.0,1.0,0.0,0.0,Wine
1336,9495,1982,1,71853.0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,1,0,31,yes,1149,0.0,0.0,1.0,0.0,0.0,Meat
1337,9635,1983,1,35876.0,20-04-2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,1,0,31,no,129,0.0,0.0,0.0,1.0,0.0,Wine
1338,2173,1952,0,40049.0,16-10-2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,1,61,no,32,0.0,0.0,1.0,0.0,0.0,Wine
1339,942,1982,0,39660.0,08-08-2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,0,1,30,no,299,0.0,0.0,1.0,0.0,0.0,Wine
1340,9386,1962,1,50127.0,29-05-2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,1,1,52,no,320,0.0,0.0,1.0,0.0,0.0,Wine
1341,5510,1977,1,43263.0,21-11-2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,1,1,35,no,441,0.0,0.0,0.0,1.0,0.0,Wine
1342,873,1949,1,62845.0,01-10-2012,3,1099,0,45,0,0,34,2,3,4,10,8,0,1,0,0,0,0,3,11,1,1,2,63,yes,1178,0.0,0.0,0.0,1.0,0.0,Wine
1343,2253,1990,1,18929.0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,1,0,23,no,85,0.0,0.0,1.0,0.0,0.0,Wine
1344,5181,1982,0,24367.0,20-03-2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,0,1,31,no,24,0.0,1.0,0.0,0.0,0.0,sweet
1345,979,1975,0,33249.0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,0,1,38,no,112,0.0,0.0,1.0,0.0,0.0,Gold
1346,10390,1959,1,26887.0,10-02-2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,1,54,no,30,1.0,0.0,0.0,0.0,0.0,Fruits
1347,4698,1983,1,50150.0,20-06-2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,1,0,30,no,410,0.0,0.0,0.0,0.0,1.0,Wine
1348,7793,1976,1,62061.0,31-08-2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,1,1,37,yes,800,0.0,0.0,1.0,0.0,0.0,Wine
1349,1745,1962,0,85696.0,03-05-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,0,0,51,yes,1313,0.0,0.0,0.0,0.0,1.0,Wine
1350,10590,1956,1,76542.0,30-03-2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,1,0,57,yes,1483,0.0,0.0,0.0,0.0,1.0,Wine
1351,5080,1993,0,70515.0,21-10-2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,0,0,20,yes,1258,0.0,0.0,1.0,0.0,0.0,Meat
1352,8369,1987,1,18227.0,08-11-2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,1,1,25,no,28,0.0,0.0,1.0,0.0,0.0,Gold
1353,5232,1965,1,69139.0,27-01-2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,1,1,49,no,227,0.0,0.0,1.0,0.0,0.0,Wine
1354,2407,1982,1,69109.0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,1,0,30,yes,1555,0.0,0.0,1.0,0.0,0.0,Wine
1355,3834,1962,0,69627.0,17-03-2013,35,231,26,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,0,1,51,yes,861,0.0,0.0,1.0,0.0,0.0,Wine
1356,7912,1978,1,38136.0,22-04-2013,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,1,1,35,no,103,0.0,0.0,1.0,0.0,0.0,Gold
1357,7712,1946,0,62159.0,28-04-2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,0,0,68,yes,634,0.0,0.0,0.0,0.0,1.0,Meat
1358,1065,1963,0,80695.0,29-12-2013,85,557,129,166,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,0,0,50,yes,1918,0.0,0.0,1.0,0.0,0.0,Wine
1359,7275,1971,0,33316.0,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,0,2,42,no,131,0.0,0.0,0.0,1.0,0.0,Wine
1360,1343,1968,1,58554.0,26-09-2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,1,2,44,no,586,0.0,0.0,1.0,0.0,0.0,Wine
1361,1384,1992,1,17256.0,23-11-2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,1,1,21,no,62,0.0,1.0,0.0,0.0,0.0,Gold
1362,9967,1974,0,53034.0,30-05-2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,0,2,39,no,447,0.0,0.0,1.0,0.0,0.0,Meat
1363,6181,1950,1,52203.0,31-07-2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,1,0,62,yes,939,1.0,0.0,0.0,0.0,0.0,Wine
1364,10507,1977,0,59601.0,25-07-2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,0,1,36,yes,797,1.0,0.0,0.0,0.0,0.0,Wine
1365,2674,1958,0,75154.0,04-09-2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,0,1,54,yes,1143,0.0,0.0,0.0,1.0,0.0,Wine
1366,2698,1976,0,47025.0,07-11-2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,0,1,37,no,415,0.0,0.0,1.0,0.0,0.0,Wine
1367,3231,1973,1,37971.0,25-11-2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,1,40,no,30,0.0,0.0,1.0,0.0,0.0,Meat
1368,4096,1968,0,41335.0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,0,1,45,no,187,0.0,0.0,0.0,1.0,0.0,Wine
1369,10476,1958,1,67267.0,13-05-2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,1,1,56,no,251,0.0,0.0,1.0,0.0,0.0,Wine
1370,5948,1975,0,57338.0,29-04-2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,0,1,39,no,237,0.0,0.0,1.0,0.0,0.0,Wine
1371,9140,1960,1,50523.0,25-12-2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,1,2,53,no,91,1.0,0.0,0.0,0.0,0.0,Wine
1372,10258,1965,0,35791.0,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,3,48,no,35,0.0,0.0,0.0,1.0,0.0,Wine
1373,5675,1960,0,50611.0,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,0,1,52,no,493,0.0,0.0,0.0,0.0,1.0,Wine
1374,4743,1969,1,56242.0,03-03-2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1,1,44,yes,971,0.0,0.0,0.0,0.0,1.0,Wine
